song,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,cluster
Clean,Incubus,0.39,0.681,9,-6.4,1,0.151,0.00119,9.13e-05,0.0677,0.373,193.778,audio_features,1V6PP9oKDvT7zBkDsCcupY,spotify:track:1V6PP9oKDvT7zBkDsCcupY,https://api.spotify.com/v1/tracks/1V6PP9oKDvT7zBkDsCcupY,https://api.spotify.com/v1/audio-analysis/1V6PP9oKDvT7zBkDsCcupY,235707,3,0
Stricken,Disturbed,0.404,0.969,8,-2.938,1,0.195,8.51e-05,0.0114,0.268,0.29,173.878,audio_features,6RJdYpFQwLyNfDc5FbjkgV,spotify:track:6RJdYpFQwLyNfDc5FbjkgV,https://api.spotify.com/v1/tracks/6RJdYpFQwLyNfDc5FbjkgV,https://api.spotify.com/v1/audio-analysis/6RJdYpFQwLyNfDc5FbjkgV,245227,4,0
Indestructible,Disturbed,0.429,0.966,8,-4.605,1,0.0733,0.000209,0.124,0.371,0.525,179.956,audio_features,42ZVk59gT4tMlrZmd8Ijxf,spotify:track:42ZVk59gT4tMlrZmd8Ijxf,https://api.spotify.com/v1/tracks/42ZVk59gT4tMlrZmd8Ijxf,https://api.spotify.com/v1/audio-analysis/42ZVk59gT4tMlrZmd8Ijxf,278027,4,0
Stupify,Disturbed,0.49,0.938,1,-3.916,1,0.129,0.00234,2.17e-05,0.186,0.437,196.143,audio_features,5IvKtrcNWBkvyW2yXZ2Y40,spotify:track:5IvKtrcNWBkvyW2yXZ2Y40,https://api.spotify.com/v1/tracks/5IvKtrcNWBkvyW2yXZ2Y40,https://api.spotify.com/v1/audio-analysis/5IvKtrcNWBkvyW2yXZ2Y40,274160,4,0
Don't Stop Me Now,Queen,0.557,0.761,5,-9.58,1,0.167,0.057,0.00109,0.567,0.666,156.442,audio_features,3lrNq7iGL5r3KS93YiKAbC,spotify:track:3lrNq7iGL5r3KS93YiKAbC,https://api.spotify.com/v1/tracks/3lrNq7iGL5r3KS93YiKAbC,https://api.spotify.com/v1/audio-analysis/3lrNq7iGL5r3KS93YiKAbC,209600,4,0
Red Flags And Long Nights,She Wants Revenge,0.627,0.543,0,-8.249,0,0.0319,0.00208,0.462,0.135,0.434,143.232,audio_features,5e0vfjC19908HLerbfbEkv,spotify:track:5e0vfjC19908HLerbfbEkv,https://api.spotify.com/v1/tracks/5e0vfjC19908HLerbfbEkv,https://api.spotify.com/v1/audio-analysis/5e0vfjC19908HLerbfbEkv,308987,4,0
Between Two Lungs,Florence + The Machine,0.551,0.418,0,-6.403,1,0.0423,0.242,4.93e-06,0.12,0.417,149.969,audio_features,6hkP1DhuDQ7CKdn1rGsYee,spotify:track:6hkP1DhuDQ7CKdn1rGsYee,https://api.spotify.com/v1/tracks/6hkP1DhuDQ7CKdn1rGsYee,https://api.spotify.com/v1/audio-analysis/6hkP1DhuDQ7CKdn1rGsYee,249240,4,0
Cosmic Love,Florence + The Machine,0.523,0.811,9,-5.386,0,0.0373,0.14,0.000321,0.122,0.112,139.995,audio_features,7wcjbOTIfCVmyvbnPPV3aj,spotify:track:7wcjbOTIfCVmyvbnPPV3aj,https://api.spotify.com/v1/tracks/7wcjbOTIfCVmyvbnPPV3aj,https://api.spotify.com/v1/audio-analysis/7wcjbOTIfCVmyvbnPPV3aj,255907,4,0
Hurricane Drunk,Florence + The Machine,0.436,0.867,4,-4.62,1,0.21,0.211,4.69e-05,0.322,0.239,184.011,audio_features,2frSTo4mIgiEA0sacx1gsk,spotify:track:2frSTo4mIgiEA0sacx1gsk,https://api.spotify.com/v1/tracks/2frSTo4mIgiEA0sacx1gsk,https://api.spotify.com/v1/audio-analysis/2frSTo4mIgiEA0sacx1gsk,193347,4,0
Drumming Song,Florence + The Machine,0.442,0.812,4,-4.803,0,0.0525,0.00152,0.000856,0.0969,0.454,200.115,audio_features,2KoCICBGucRa428fNiwYQJ,spotify:track:2KoCICBGucRa428fNiwYQJ,https://api.spotify.com/v1/tracks/2KoCICBGucRa428fNiwYQJ,https://api.spotify.com/v1/audio-analysis/2KoCICBGucRa428fNiwYQJ,223827,4,0
I'm Not Calling You A Liar,Florence + The Machine,0.583,0.525,7,-5.428,1,0.0572,0.356,0.0,0.28,0.37,117.991,audio_features,0AosnSuC2OxvOfnRO41ZSb,spotify:track:0AosnSuC2OxvOfnRO41ZSb,https://api.spotify.com/v1/tracks/0AosnSuC2OxvOfnRO41ZSb,https://api.spotify.com/v1/audio-analysis/0AosnSuC2OxvOfnRO41ZSb,185333,4,0
Howl,Florence + The Machine,0.584,0.858,0,-4.026,1,0.0654,0.0078,0.000467,0.166,0.273,129.998,audio_features,0O8rwnPniPEUX71uLpSIE6,spotify:track:0O8rwnPniPEUX71uLpSIE6,https://api.spotify.com/v1/tracks/0O8rwnPniPEUX71uLpSIE6,https://api.spotify.com/v1/audio-analysis/0O8rwnPniPEUX71uLpSIE6,214053,4,0
Queen Of Peace,Florence + The Machine,0.47,0.894,10,-2.621,0,0.0418,0.0322,5.4e-05,0.0903,0.311,126.03,audio_features,4ZkGNzavB3e5mPpEP8HUjB,spotify:track:4ZkGNzavB3e5mPpEP8HUjB,https://api.spotify.com/v1/tracks/4ZkGNzavB3e5mPpEP8HUjB,https://api.spotify.com/v1/audio-analysis/4ZkGNzavB3e5mPpEP8HUjB,307347,4,0
3005,Childish Gambino,0.473,0.461,6,-6.474,0,0.333,0.149,0.0,0.0973,0.615,165.985,audio_features,3Z2sglqDj1rDRMF5x0Sz2R,spotify:track:3Z2sglqDj1rDRMF5x0Sz2R,https://api.spotify.com/v1/tracks/3Z2sglqDj1rDRMF5x0Sz2R,https://api.spotify.com/v1/audio-analysis/3Z2sglqDj1rDRMF5x0Sz2R,234213,4,0
Only Happy When It Rains,Garbage,0.473,0.874,8,-3.66,0,0.0409,6.14e-05,0.000606,0.111,0.444,121.475,audio_features,0c1iL21nLuQNZTWiijOZUG,spotify:track:0c1iL21nLuQNZTWiijOZUG,https://api.spotify.com/v1/tracks/0c1iL21nLuQNZTWiijOZUG,https://api.spotify.com/v1/audio-analysis/0c1iL21nLuQNZTWiijOZUG,226400,4,0
Trigger Happy Jack - Drive-By A Go-go,Poe,0.575,0.503,10,-9.988,0,0.116,0.0493,0.0,0.321,0.481,171.074,audio_features,4KJuD8L1r58inOBQ2vmHNb,spotify:track:4KJuD8L1r58inOBQ2vmHNb,https://api.spotify.com/v1/tracks/4KJuD8L1r58inOBQ2vmHNb,https://api.spotify.com/v1/audio-analysis/4KJuD8L1r58inOBQ2vmHNb,216693,4,0
Kiss Me,Sixpence None The Richer,0.475,0.898,3,-4.776,1,0.0442,0.00379,0.00108,0.082,0.351,100.127,audio_features,2aZ5oYPdDbLNRIUghXM9EV,spotify:track:2aZ5oYPdDbLNRIUghXM9EV,https://api.spotify.com/v1/tracks/2aZ5oYPdDbLNRIUghXM9EV,https://api.spotify.com/v1/audio-analysis/2aZ5oYPdDbLNRIUghXM9EV,199093,4,0
Cycle,Teen Daze,0.411,0.752,1,-7.711,1,0.0425,0.413,0.319,0.251,0.233,159.95,audio_features,5c5kkAZq4H50Yd4cdlgcxg,spotify:track:5c5kkAZq4H50Yd4cdlgcxg,https://api.spotify.com/v1/tracks/5c5kkAZq4H50Yd4cdlgcxg,https://api.spotify.com/v1/audio-analysis/5c5kkAZq4H50Yd4cdlgcxg,248960,4,0
Son of Man,Phil Collins,0.641,0.863,9,-5.284,1,0.0346,0.0379,0.000829,0.335,0.677,141.634,audio_features,1m1lMBFsQmFHNEceXYHL0K,spotify:track:1m1lMBFsQmFHNEceXYHL0K,https://api.spotify.com/v1/tracks/1m1lMBFsQmFHNEceXYHL0K,https://api.spotify.com/v1/audio-analysis/1m1lMBFsQmFHNEceXYHL0K,164760,4,0
Mr. Jones,Counting Crows,0.578,0.817,0,-6.542,1,0.0363,0.183,3.06e-06,0.285,0.726,141.621,audio_features,5DiXcVovI0FcY2s0icWWUu,spotify:track:5DiXcVovI0FcY2s0icWWUu,https://api.spotify.com/v1/tracks/5DiXcVovI0FcY2s0icWWUu,https://api.spotify.com/v1/audio-analysis/5DiXcVovI0FcY2s0icWWUu,272293,4,0
Paris,Magic Man,0.472,0.881,2,-5.252,1,0.0524,0.0876,0.0,0.0698,0.502,178.858,audio_features,4EaO2XR7gWaHq8DW7nu1iY,spotify:track:4EaO2XR7gWaHq8DW7nu1iY,https://api.spotify.com/v1/tracks/4EaO2XR7gWaHq8DW7nu1iY,https://api.spotify.com/v1/audio-analysis/4EaO2XR7gWaHq8DW7nu1iY,232747,4,0
Side To Side,Ariana Grande,0.65,0.736,6,-5.84,0,0.229,0.0528,0.0,0.235,0.613,159.173,audio_features,1pKeFVVUOPjFsOABub0OaV,spotify:track:1pKeFVVUOPjFsOABub0OaV,https://api.spotify.com/v1/tracks/1pKeFVVUOPjFsOABub0OaV,https://api.spotify.com/v1/audio-analysis/1pKeFVVUOPjFsOABub0OaV,226160,4,0
Side,Travis,0.455,0.849,7,-5.461,0,0.0284,0.000493,1.52e-05,0.466,0.533,90.955,audio_features,0vE909ySKQYBgx7oACaHpQ,spotify:track:0vE909ySKQYBgx7oACaHpQ,https://api.spotify.com/v1/tracks/0vE909ySKQYBgx7oACaHpQ,https://api.spotify.com/v1/audio-analysis/0vE909ySKQYBgx7oACaHpQ,239240,4,0
Talk,Coldplay,0.415,0.554,7,-10.839,0,0.0334,0.00541,0.00202,0.155,0.163,120.318,audio_features,4wzt5Rrk3W98pHXAqutuJw,spotify:track:4wzt5Rrk3W98pHXAqutuJw,https://api.spotify.com/v1/tracks/4wzt5Rrk3W98pHXAqutuJw,https://api.spotify.com/v1/audio-analysis/4wzt5Rrk3W98pHXAqutuJw,311292,4,0
Wanted Dead Or Alive,Bon Jovi,0.257,0.803,7,-3.886,1,0.0411,0.137,0.0156,0.297,0.294,150.818,audio_features,2fY6tqgrlrg1ky9fgs0t5u,spotify:track:2fY6tqgrlrg1ky9fgs0t5u,https://api.spotify.com/v1/tracks/2fY6tqgrlrg1ky9fgs0t5u,https://api.spotify.com/v1/audio-analysis/2fY6tqgrlrg1ky9fgs0t5u,308667,4,0
Fight for All the Wrong Reasons,Nickelback,0.455,0.922,10,-4.499,0,0.0401,4.42e-05,0.000663,0.067,0.748,169.819,audio_features,0A3ePIlqgEXdXmHjEW2ztV,spotify:track:0A3ePIlqgEXdXmHjEW2ztV,https://api.spotify.com/v1/tracks/0A3ePIlqgEXdXmHjEW2ztV,https://api.spotify.com/v1/audio-analysis/0A3ePIlqgEXdXmHjEW2ztV,224280,4,0
Don't Phunk With My Heart,Black Eyed Peas,0.689,0.929,5,-2.76,0,0.0608,0.00933,0.0,0.548,0.609,130.899,audio_features,4MtDnnAJ1AtWit10FRmZdW,spotify:track:4MtDnnAJ1AtWit10FRmZdW,https://api.spotify.com/v1/tracks/4MtDnnAJ1AtWit10FRmZdW,https://api.spotify.com/v1/audio-analysis/4MtDnnAJ1AtWit10FRmZdW,239773,4,0
I'm Not Over,Carolina Liar,0.533,0.903,11,-2.984,1,0.0797,0.000742,0.0777,0.0641,0.476,130.989,audio_features,407vJkfEQMGDu1MVCWNnMX,spotify:track:407vJkfEQMGDu1MVCWNnMX,https://api.spotify.com/v1/tracks/407vJkfEQMGDu1MVCWNnMX,https://api.spotify.com/v1/audio-analysis/407vJkfEQMGDu1MVCWNnMX,201627,4,0
I Was Starving Till I Tasted You,Another One Back,0.563,0.663,1,-7.8,0,0.0337,0.043,0.0,0.121,0.703,200.015,audio_features,3lhY1hhcUFax8vPoWXR3oD,spotify:track:3lhY1hhcUFax8vPoWXR3oD,https://api.spotify.com/v1/tracks/3lhY1hhcUFax8vPoWXR3oD,https://api.spotify.com/v1/audio-analysis/3lhY1hhcUFax8vPoWXR3oD,175880,4,0
Tattoo,Jordin Sparks,0.566,0.766,2,-5.036,1,0.0399,0.431,0.0,0.101,0.547,168.005,audio_features,3Ui2jdyxbZQrZohfM0NOgG,spotify:track:3Ui2jdyxbZQrZohfM0NOgG,https://api.spotify.com/v1/tracks/3Ui2jdyxbZQrZohfM0NOgG,https://api.spotify.com/v1/audio-analysis/3Ui2jdyxbZQrZohfM0NOgG,233467,4,0
Lonely Rolling Star,GameChops,0.549,0.68,8,-4.545,1,0.0375,0.0236,0.00459,0.113,0.339,169.96,audio_features,5sYgsJJpbyfKCm8s4cRrWE,spotify:track:5sYgsJJpbyfKCm8s4cRrWE,https://api.spotify.com/v1/tracks/5sYgsJJpbyfKCm8s4cRrWE,https://api.spotify.com/v1/audio-analysis/5sYgsJJpbyfKCm8s4cRrWE,344575,4,0
Fall Behind Me,The Donnas,0.438,0.966,0,-2.002,1,0.0593,2.84e-05,0.000274,0.746,0.477,145.819,audio_features,3SCwQM78OCR54xEL3JAmKk,spotify:track:3SCwQM78OCR54xEL3JAmKk,https://api.spotify.com/v1/tracks/3SCwQM78OCR54xEL3JAmKk,https://api.spotify.com/v1/audio-analysis/3SCwQM78OCR54xEL3JAmKk,202840,4,0
Sorry,Buckcherry,0.545,0.762,2,-3.634,1,0.0301,0.0334,0.0,0.209,0.36,130.926,audio_features,7qpDqr5TxcTlOHG0k7moGt,spotify:track:7qpDqr5TxcTlOHG0k7moGt,https://api.spotify.com/v1/tracks/7qpDqr5TxcTlOHG0k7moGt,https://api.spotify.com/v1/audio-analysis/7qpDqr5TxcTlOHG0k7moGt,226147,4,0
Paper Planes,M.I.A.,0.447,0.848,2,-6.175,1,0.222,0.033,7.45e-05,0.722,0.485,172.247,audio_features,1kusepF3AacIEtUTYrw4GV,spotify:track:1kusepF3AacIEtUTYrw4GV,https://api.spotify.com/v1/tracks/1kusepF3AacIEtUTYrw4GV,https://api.spotify.com/v1/audio-analysis/1kusepF3AacIEtUTYrw4GV,203760,4,0
Time of Our Lives,Pitbull,0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022,audio_features,2bJvI42r8EF3wxjOuDav4r,spotify:track:2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/tracks/2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/audio-analysis/2bJvI42r8EF3wxjOuDav4r,229360,4,0
Irreplaceable,Beyoncé,0.447,0.694,7,-4.637,0,0.382,0.0293,5.46e-06,0.167,0.509,175.868,audio_features,6RX5iL93VZ5fKmyvNXvF1r,spotify:track:6RX5iL93VZ5fKmyvNXvF1r,https://api.spotify.com/v1/tracks/6RX5iL93VZ5fKmyvNXvF1r,https://api.spotify.com/v1/audio-analysis/6RX5iL93VZ5fKmyvNXvF1r,227853,4,0
Ace of Spades,Motörhead,0.325,0.991,3,-5.254,0,0.197,0.0146,0.000134,0.0928,0.147,140.228,audio_features,1T45V6RDj1vTLFY6Cw4tNf,spotify:track:1T45V6RDj1vTLFY6Cw4tNf,https://api.spotify.com/v1/tracks/1T45V6RDj1vTLFY6Cw4tNf,https://api.spotify.com/v1/audio-analysis/1T45V6RDj1vTLFY6Cw4tNf,167160,4,0
Cassius,Foals,0.578,0.926,7,-5.345,1,0.094,0.00836,0.000214,0.319,0.585,150.883,audio_features,6WSwpntYLSyhIeAJkyPg0g,spotify:track:6WSwpntYLSyhIeAJkyPg0g,https://api.spotify.com/v1/tracks/6WSwpntYLSyhIeAJkyPg0g,https://api.spotify.com/v1/audio-analysis/6WSwpntYLSyhIeAJkyPg0g,229520,4,0
Are You In?,Incubus,0.526,0.587,2,-8.733,1,0.039,0.24,0.243,0.886,0.364,93.986,audio_features,0IRvfvDUVIvbvgCDY17wnp,spotify:track:0IRvfvDUVIvbvgCDY17wnp,https://api.spotify.com/v1/tracks/0IRvfvDUVIvbvgCDY17wnp,https://api.spotify.com/v1/audio-analysis/0IRvfvDUVIvbvgCDY17wnp,264200,4,0
Sweet Talk,The Killers,0.373,0.917,2,-4.411,1,0.0509,0.0052,0.0,0.152,0.388,179.844,audio_features,4IBTEftHDFMV8femNMlfMP,spotify:track:4IBTEftHDFMV8femNMlfMP,https://api.spotify.com/v1/tracks/4IBTEftHDFMV8femNMlfMP,https://api.spotify.com/v1/audio-analysis/4IBTEftHDFMV8femNMlfMP,258867,4,0
Clumsy,Fergie,0.731,0.563,2,-4.046,1,0.131,0.191,0.00042,0.296,0.452,184.009,audio_features,50xeLNGKmskmYUSINhqvfa,spotify:track:50xeLNGKmskmYUSINhqvfa,https://api.spotify.com/v1/tracks/50xeLNGKmskmYUSINhqvfa,https://api.spotify.com/v1/audio-analysis/50xeLNGKmskmYUSINhqvfa,240427,4,0
Alright,Supergrass,0.467,0.958,4,-4.808,0,0.0775,0.000479,0.199,0.299,0.701,145.92,audio_features,5xC8uOesnn0udeXAYlAnoY,spotify:track:5xC8uOesnn0udeXAYlAnoY,https://api.spotify.com/v1/tracks/5xC8uOesnn0udeXAYlAnoY,https://api.spotify.com/v1/audio-analysis/5xC8uOesnn0udeXAYlAnoY,180880,4,0
School's Out,Alice Cooper,0.316,0.668,2,-11.319,0,0.0453,0.165,0.0608,0.753,0.332,135.401,audio_features,3GMVA7xoXlqTd9enyOFl1w,spotify:track:3GMVA7xoXlqTd9enyOFl1w,https://api.spotify.com/v1/tracks/3GMVA7xoXlqTd9enyOFl1w,https://api.spotify.com/v1/audio-analysis/3GMVA7xoXlqTd9enyOFl1w,209867,4,0
Kill Your Heroes,AWOLNATION,0.577,0.951,0,-6.351,1,0.0677,0.00768,0.000102,0.755,0.314,96.076,audio_features,7LJF6AtijSniUJpmZTqKRj,spotify:track:7LJF6AtijSniUJpmZTqKRj,https://api.spotify.com/v1/tracks/7LJF6AtijSniUJpmZTqKRj,https://api.spotify.com/v1/audio-analysis/7LJF6AtijSniUJpmZTqKRj,178840,4,0
Sabotage,Beastie Boys,0.434,0.918,6,-7.978,0,0.0831,0.0362,0.055,0.0951,0.57,168.042,audio_features,3EyyhPW2GcLYuwV1MajRd6,spotify:track:3EyyhPW2GcLYuwV1MajRd6,https://api.spotify.com/v1/tracks/3EyyhPW2GcLYuwV1MajRd6,https://api.spotify.com/v1/audio-analysis/3EyyhPW2GcLYuwV1MajRd6,178373,4,0
Livin' On A Prayer,Bon Jovi,0.52,0.887,0,-3.296,1,0.0349,0.0665,0.000179,0.186,0.793,122.528,audio_features,7qQnBfwXrw2tZNFG4Uf57N,spotify:track:7qQnBfwXrw2tZNFG4Uf57N,https://api.spotify.com/v1/tracks/7qQnBfwXrw2tZNFG4Uf57N,https://api.spotify.com/v1/audio-analysis/7qQnBfwXrw2tZNFG4Uf57N,250627,4,0
Wanted Dead Or Alive,Bon Jovi,0.257,0.819,7,-3.562,1,0.0422,0.085,0.015,0.324,0.267,150.354,audio_features,4Zj9VM4fO1KwkU3lFaECsW,spotify:track:4Zj9VM4fO1KwkU3lFaECsW,https://api.spotify.com/v1/tracks/4Zj9VM4fO1KwkU3lFaECsW,https://api.spotify.com/v1/audio-analysis/4Zj9VM4fO1KwkU3lFaECsW,308560,4,0
Runaway,Bon Jovi,0.47,0.907,9,-3.654,0,0.0806,0.00615,1.8e-05,0.138,0.604,152.512,audio_features,2ylCirkRqHyueMScaUajLe,spotify:track:2ylCirkRqHyueMScaUajLe,https://api.spotify.com/v1/tracks/2ylCirkRqHyueMScaUajLe,https://api.spotify.com/v1/audio-analysis/2ylCirkRqHyueMScaUajLe,231307,4,0
You Give Love A Bad Name,Bon Jovi,0.533,0.963,0,-2.528,0,0.0562,0.0353,1.33e-06,0.368,0.789,122.812,audio_features,1MTMedlCphum6mRcd8YzvE,spotify:track:1MTMedlCphum6mRcd8YzvE,https://api.spotify.com/v1/tracks/1MTMedlCphum6mRcd8YzvE,https://api.spotify.com/v1/audio-analysis/1MTMedlCphum6mRcd8YzvE,223147,4,0
Come a Little Closer,Cage The Elephant,0.454,0.788,1,-1.729,0,0.0309,0.0177,1.36e-06,0.181,0.33,147.952,audio_features,7fK8e68OFiIgUpcWKzu1nM,spotify:track:7fK8e68OFiIgUpcWKzu1nM,https://api.spotify.com/v1/tracks/7fK8e68OFiIgUpcWKzu1nM,https://api.spotify.com/v1/audio-analysis/7fK8e68OFiIgUpcWKzu1nM,229960,4,0
Bad Moon Rising,Creedence Clearwater Revival,0.518,0.839,2,-3.904,1,0.0406,0.0359,0.0,0.0817,0.935,179.098,audio_features,0BG2iE6McPhmAEKIhfqy1X,spotify:track:0BG2iE6McPhmAEKIhfqy1X,https://api.spotify.com/v1/tracks/0BG2iE6McPhmAEKIhfqy1X,https://api.spotify.com/v1/audio-analysis/0BG2iE6McPhmAEKIhfqy1X,139280,4,0
Fortunate Son,Creedence Clearwater Revival,0.636,0.746,0,-3.785,1,0.0393,0.0648,0.29,0.173,0.432,132.31,audio_features,5e6x5YRnMJIKvYpZxLqdpH,spotify:track:5e6x5YRnMJIKvYpZxLqdpH,https://api.spotify.com/v1/tracks/5e6x5YRnMJIKvYpZxLqdpH,https://api.spotify.com/v1/audio-analysis/5e6x5YRnMJIKvYpZxLqdpH,138053,4,0
Up Around The Bend,Creedence Clearwater Revival,0.6,0.918,2,-5.42,1,0.0365,0.00475,0.826,0.264,0.771,130.131,audio_features,08txZdx4SKvAnV1ib3k41y,spotify:track:08txZdx4SKvAnV1ib3k41y,https://api.spotify.com/v1/tracks/08txZdx4SKvAnV1ib3k41y,https://api.spotify.com/v1/audio-analysis/08txZdx4SKvAnV1ib3k41y,159173,4,0
Ain't It Strange,Dr. Dog,0.554,0.599,4,-7.173,1,0.03,0.519,0.00533,0.773,0.592,131.416,audio_features,4vFAii089Ycf4mHEDGBeeL,spotify:track:4vFAii089Ycf4mHEDGBeeL,https://api.spotify.com/v1/tracks/4vFAii089Ycf4mHEDGBeeL,https://api.spotify.com/v1/audio-analysis/4vFAii089Ycf4mHEDGBeeL,268707,4,0
The '59 Sound,The Gaslight Anthem,0.427,0.893,10,-7.269,1,0.0626,0.00081,0.0,0.166,0.707,168.0,audio_features,3dx3Au9bKesRF6AtS16azS,spotify:track:3dx3Au9bKesRF6AtS16azS,https://api.spotify.com/v1/tracks/3dx3Au9bKesRF6AtS16azS,https://api.spotify.com/v1/audio-analysis/3dx3Au9bKesRF6AtS16azS,197667,4,0
Old White Lincoln,The Gaslight Anthem,0.477,0.835,0,-7.214,1,0.045,0.000251,0.0,0.386,0.831,167.998,audio_features,0lyxXvvotkDdWhCp9CNS2z,spotify:track:0lyxXvvotkDdWhCp9CNS2z,https://api.spotify.com/v1/tracks/0lyxXvvotkDdWhCp9CNS2z,https://api.spotify.com/v1/audio-analysis/0lyxXvvotkDdWhCp9CNS2z,209947,4,0
Up Up Up,GIVERS,0.425,0.804,6,-6.534,0,0.105,0.00277,0.000269,0.207,0.284,116.854,audio_features,0BRvYS2qu4nVi9bF7MgyOq,spotify:track:0BRvYS2qu4nVi9bF7MgyOq,https://api.spotify.com/v1/tracks/0BRvYS2qu4nVi9bF7MgyOq,https://api.spotify.com/v1/audio-analysis/0BRvYS2qu4nVi9bF7MgyOq,273827,4,0
Welcome To The Jungle,Guns N' Roses,0.443,0.955,8,-8.066,1,0.0741,0.0222,0.361,0.297,0.333,123.423,audio_features,0oWHLtxWeMJhmwxtrxhNK0,spotify:track:0oWHLtxWeMJhmwxtrxhNK0,https://api.spotify.com/v1/tracks/0oWHLtxWeMJhmwxtrxhNK0,https://api.spotify.com/v1/audio-analysis/0oWHLtxWeMJhmwxtrxhNK0,273600,4,0
Paradise City,Guns N' Roses,0.273,0.953,11,-8.76,1,0.0768,0.0146,0.0173,0.19,0.445,100.26,audio_features,2pDPnlF496mf3EBwrTCHN2,spotify:track:2pDPnlF496mf3EBwrTCHN2,https://api.spotify.com/v1/tracks/2pDPnlF496mf3EBwrTCHN2,https://api.spotify.com/v1/audio-analysis/2pDPnlF496mf3EBwrTCHN2,406307,4,0
Sweet Child O' Mine,Guns N' Roses,0.45,0.904,6,-7.736,1,0.046,0.0872,0.108,0.0997,0.689,125.072,audio_features,1kDYCn9VIDmOIbLZ2Xc7OO,spotify:track:1kDYCn9VIDmOIbLZ2Xc7OO,https://api.spotify.com/v1/tracks/1kDYCn9VIDmOIbLZ2Xc7OO,https://api.spotify.com/v1/audio-analysis/1kDYCn9VIDmOIbLZ2Xc7OO,356400,4,0
Heavy Bells,J. Roddy Walston & The Business,0.348,0.954,10,-3.853,1,0.283,0.179,0.0,0.104,0.676,151.125,audio_features,7kEZNGgSINA0CO6WGiOxyk,spotify:track:7kEZNGgSINA0CO6WGiOxyk,https://api.spotify.com/v1/tracks/7kEZNGgSINA0CO6WGiOxyk,https://api.spotify.com/v1/audio-analysis/7kEZNGgSINA0CO6WGiOxyk,232733,4,0
Brave Man's Death,J. Roddy Walston & The Business,0.531,0.887,3,-5.547,1,0.0457,0.342,0.0,0.559,0.758,140.886,audio_features,6KuhKc38YCKftZ6Ryq9p8c,spotify:track:6KuhKc38YCKftZ6Ryq9p8c,https://api.spotify.com/v1/tracks/6KuhKc38YCKftZ6Ryq9p8c,https://api.spotify.com/v1/audio-analysis/6KuhKc38YCKftZ6Ryq9p8c,321240,4,0
Any Way You Want It,Journey,0.519,0.934,7,-7.137,1,0.0471,0.000312,0.00457,0.137,0.586,138.162,audio_features,2DyHhPyCZgZzNXn1IrtsTu,spotify:track:2DyHhPyCZgZzNXn1IrtsTu,https://api.spotify.com/v1/tracks/2DyHhPyCZgZzNXn1IrtsTu,https://api.spotify.com/v1/audio-analysis/2DyHhPyCZgZzNXn1IrtsTu,201867,4,0
Don't Stop Believin',Journey,0.491,0.802,4,-7.106,1,0.0392,0.25,0.0,0.387,0.472,119.25,audio_features,77NNZQSqzLNqh2A9JhLRkg,spotify:track:77NNZQSqzLNqh2A9JhLRkg,https://api.spotify.com/v1/tracks/77NNZQSqzLNqh2A9JhLRkg,https://api.spotify.com/v1/audio-analysis/77NNZQSqzLNqh2A9JhLRkg,248907,4,0
You've Got Another Thing Coming,Judas Priest,0.516,0.805,6,-7.629,0,0.0474,0.00426,6.58e-06,0.108,0.516,138.206,audio_features,2oCtKhTsYRh1S9lbzvyxoQ,spotify:track:2oCtKhTsYRh1S9lbzvyxoQ,https://api.spotify.com/v1/tracks/2oCtKhTsYRh1S9lbzvyxoQ,https://api.spotify.com/v1/audio-analysis/2oCtKhTsYRh1S9lbzvyxoQ,309293,4,0
Carry On Wayward Son,Kansas,0.483,0.685,0,-8.941,1,0.0343,0.00184,0.000668,0.457,0.763,127.206,audio_features,40rseNSmGPjO1SRUcE7Our,spotify:track:40rseNSmGPjO1SRUcE7Our,https://api.spotify.com/v1/tracks/40rseNSmGPjO1SRUcE7Our,https://api.spotify.com/v1/audio-analysis/40rseNSmGPjO1SRUcE7Our,320907,4,0
Simple Man,Lynyrd Skynyrd,0.433,0.756,6,-8.763,1,0.0443,0.00296,0.00166,0.268,0.415,120.574,audio_features,1IBk5PttmnPcGnysEwtiXi,spotify:track:1IBk5PttmnPcGnysEwtiXi,https://api.spotify.com/v1/tracks/1IBk5PttmnPcGnysEwtiXi,https://api.spotify.com/v1/audio-analysis/1IBk5PttmnPcGnysEwtiXi,356960,4,0
Free Bird,Lynyrd Skynyrd,0.196,0.841,5,-7.357,1,0.0579,0.00829,0.00319,0.0571,0.33,150.44,audio_features,4e6kP7g8MUCqHcld1yeHYA,spotify:track:4e6kP7g8MUCqHcld1yeHYA,https://api.spotify.com/v1/tracks/4e6kP7g8MUCqHcld1yeHYA,https://api.spotify.com/v1/audio-analysis/4e6kP7g8MUCqHcld1yeHYA,550067,4,0
