song,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,cluster
Sunday Kind of Love,Etta James,0.458,0.301,2,-11.959,0,0.0796,0.685,9.39e-05,0.0995,0.178,68.526,audio_features,289EFKMcZghPHBmVBZ8PqB,spotify:track:289EFKMcZghPHBmVBZ8PqB,https://api.spotify.com/v1/tracks/289EFKMcZghPHBmVBZ8PqB,https://api.spotify.com/v1/audio-analysis/289EFKMcZghPHBmVBZ8PqB,360600,3,2
Being in Love with U,Tomppabeats,0.629,0.334,2,-9.781,1,0.424,0.848,0.143,0.106,0.617,81.953,audio_features,77Uo6nqkmG5eFLgTuQcZIV,spotify:track:77Uo6nqkmG5eFLgTuQcZIV,https://api.spotify.com/v1/tracks/77Uo6nqkmG5eFLgTuQcZIV,https://api.spotify.com/v1/audio-analysis/77Uo6nqkmG5eFLgTuQcZIV,49548,3,2
The Moon Song - Studio Version Duet,Karen O,0.439,0.118,0,-14.23,1,0.0374,0.915,0.0191,0.129,0.154,161.5,audio_features,2Xzij2ym9ArSCvEKaQUJW2,spotify:track:2Xzij2ym9ArSCvEKaQUJW2,https://api.spotify.com/v1/tracks/2Xzij2ym9ArSCvEKaQUJW2,https://api.spotify.com/v1/audio-analysis/2Xzij2ym9ArSCvEKaQUJW2,185907,3,2
Khmlwugh,HOMESHAKE,0.658,0.199,5,-12.343,1,0.0411,0.731,0.00698,0.345,0.133,72.994,audio_features,1pjTNKEur36dXqsQD718nM,spotify:track:1pjTNKEur36dXqsQD718nM,https://api.spotify.com/v1/tracks/1pjTNKEur36dXqsQD718nM,https://api.spotify.com/v1/audio-analysis/1pjTNKEur36dXqsQD718nM,215360,4,2
Wrapping Up,HOMESHAKE,0.811,0.299,7,-10.181,0,0.078,0.743,0.181,0.112,0.122,134.963,audio_features,2mAnDjNCBdAo56B5nVFs65,spotify:track:2mAnDjNCBdAo56B5nVFs65,https://api.spotify.com/v1/tracks/2mAnDjNCBdAo56B5nVFs65,https://api.spotify.com/v1/audio-analysis/2mAnDjNCBdAo56B5nVFs65,227293,4,2
Every Single Thing,HOMESHAKE,0.813,0.261,6,-10.053,0,0.0439,0.729,0.0116,0.114,0.328,89.921,audio_features,7xSIYgB6KVCQNmKVVFwSkM,spotify:track:7xSIYgB6KVCQNmKVVFwSkM,https://api.spotify.com/v1/tracks/7xSIYgB6KVCQNmKVVFwSkM,https://api.spotify.com/v1/audio-analysis/7xSIYgB6KVCQNmKVVFwSkM,155560,4,2
Not U,HOMESHAKE,0.748,0.378,8,-12.083,1,0.0364,0.886,0.119,0.261,0.383,118.034,audio_features,2GczkPtsbQJanLRuCW04UQ,spotify:track:2GczkPtsbQJanLRuCW04UQ,https://api.spotify.com/v1/tracks/2GczkPtsbQJanLRuCW04UQ,https://api.spotify.com/v1/audio-analysis/2GczkPtsbQJanLRuCW04UQ,167000,4,2
Call Me Up,HOMESHAKE,0.757,0.237,0,-11.27,1,0.128,0.879,0.00527,0.103,0.479,75.989,audio_features,75NmN4Z4dDcbR06tk4J2ZR,spotify:track:75NmN4Z4dDcbR06tk4J2ZR,https://api.spotify.com/v1/tracks/75NmN4Z4dDcbR06tk4J2ZR,https://api.spotify.com/v1/audio-analysis/75NmN4Z4dDcbR06tk4J2ZR,148533,4,2
Temporary Love,The Brinks,0.714,0.555,6,-7.55,0,0.0459,0.656,0.000289,0.11,0.329,102.971,audio_features,2U6hcDLZHYRSd9Up0mMe9W,spotify:track:2U6hcDLZHYRSd9Up0mMe9W,https://api.spotify.com/v1/tracks/2U6hcDLZHYRSd9Up0mMe9W,https://api.spotify.com/v1/audio-analysis/2U6hcDLZHYRSd9Up0mMe9W,205130,4,2
Go Go Chaos,Bonjah,0.785,0.385,5,-12.173,1,0.0416,0.665,0.0944,0.108,0.219,100.037,audio_features,7EW6U2Qiikd51ApDZmllMx,spotify:track:7EW6U2Qiikd51ApDZmllMx,https://api.spotify.com/v1/tracks/7EW6U2Qiikd51ApDZmllMx,https://api.spotify.com/v1/audio-analysis/7EW6U2Qiikd51ApDZmllMx,244187,4,2
Whispered Words (Pretty Lies),Dan Auerbach,0.433,0.583,9,-6.922,1,0.0686,0.806,0.000643,0.0989,0.498,84.414,audio_features,2dqRgUIrAX6Ptads6ttPDw,spotify:track:2dqRgUIrAX6Ptads6ttPDw,https://api.spotify.com/v1/tracks/2dqRgUIrAX6Ptads6ttPDw,https://api.spotify.com/v1/audio-analysis/2dqRgUIrAX6Ptads6ttPDw,246253,4,2
Mykonos,Fleet Foxes,0.3,0.452,11,-9.298,1,0.0305,0.395,0.000818,0.137,0.342,82.988,audio_features,18ycL9Q5zLDeY9M2Lr3Ozw,spotify:track:18ycL9Q5zLDeY9M2Lr3Ozw,https://api.spotify.com/v1/tracks/18ycL9Q5zLDeY9M2Lr3Ozw,https://api.spotify.com/v1/audio-analysis/18ycL9Q5zLDeY9M2Lr3Ozw,275307,4,2
Sweet Caroline - Single Version,Neil Diamond,0.556,0.161,11,-13.944,1,0.0297,0.505,4.36e-05,0.28,0.588,126.534,audio_features,6l7tK5SsMlN8a9ccgeIkpS,spotify:track:6l7tK5SsMlN8a9ccgeIkpS,https://api.spotify.com/v1/tracks/6l7tK5SsMlN8a9ccgeIkpS,https://api.spotify.com/v1/audio-analysis/6l7tK5SsMlN8a9ccgeIkpS,201800,4,2
One Dance / Needed Me / Too Good (feat. Jaclyn Davies),Megan Davies,0.614,0.28,4,-9.897,1,0.0352,0.598,0.0,0.177,0.568,98.227,audio_features,06DVnefYLJ8rXRzsJcdujr,spotify:track:06DVnefYLJ8rXRzsJcdujr,https://api.spotify.com/v1/tracks/06DVnefYLJ8rXRzsJcdujr,https://api.spotify.com/v1/audio-analysis/06DVnefYLJ8rXRzsJcdujr,227143,4,2
Little Talks,Julia Sheer,0.637,0.263,5,-9.094,0,0.0399,0.873,0.0,0.164,0.487,97.423,audio_features,1ulDt6ySVbMbzZCBO6hSfb,spotify:track:1ulDt6ySVbMbzZCBO6hSfb,https://api.spotify.com/v1/tracks/1ulDt6ySVbMbzZCBO6hSfb,https://api.spotify.com/v1/audio-analysis/1ulDt6ySVbMbzZCBO6hSfb,219760,4,2
Stolen Dance,Twin Bandit,0.706,0.328,0,-10.158,1,0.0326,0.523,0.0,0.223,0.593,85.988,audio_features,6tXrb9kJTmgGOZqpq1powO,spotify:track:6tXrb9kJTmgGOZqpq1powO,https://api.spotify.com/v1/tracks/6tXrb9kJTmgGOZqpq1powO,https://api.spotify.com/v1/audio-analysis/6tXrb9kJTmgGOZqpq1powO,235467,4,2
Cherry Wine,Overcoats,0.479,0.177,10,-11.266,1,0.036,0.963,0.0,0.116,0.136,124.033,audio_features,3EJaUuGn4gtGa7u0vswTGv,spotify:track:3EJaUuGn4gtGa7u0vswTGv,https://api.spotify.com/v1/tracks/3EJaUuGn4gtGa7u0vswTGv,https://api.spotify.com/v1/audio-analysis/3EJaUuGn4gtGa7u0vswTGv,246094,3,2
Chains,The Sweeplings,0.336,0.331,4,-8.102,0,0.0349,0.944,2.9e-06,0.0732,0.189,88.612,audio_features,1C4Ce6dvKNAkoWVZQ8s5VJ,spotify:track:1C4Ce6dvKNAkoWVZQ8s5VJ,https://api.spotify.com/v1/tracks/1C4Ce6dvKNAkoWVZQ8s5VJ,https://api.spotify.com/v1/audio-analysis/1C4Ce6dvKNAkoWVZQ8s5VJ,200219,3,2
Ordinary World,Joy Williams,0.52,0.172,4,-11.422,0,0.0343,0.972,6.24e-06,0.109,0.0746,67.007,audio_features,1Rzv9hwuNO1H7N947tD1e8,spotify:track:1Rzv9hwuNO1H7N947tD1e8,https://api.spotify.com/v1/tracks/1Rzv9hwuNO1H7N947tD1e8,https://api.spotify.com/v1/audio-analysis/1Rzv9hwuNO1H7N947tD1e8,314344,4,2
Time After Time,Iron & Wine,0.628,0.248,1,-13.304,1,0.032,0.814,0.0602,0.111,0.646,125.298,audio_features,5kOBEsqVNwi4udPRbagNIV,spotify:track:5kOBEsqVNwi4udPRbagNIV,https://api.spotify.com/v1/tracks/5kOBEsqVNwi4udPRbagNIV,https://api.spotify.com/v1/audio-analysis/5kOBEsqVNwi4udPRbagNIV,170217,4,2
Drag Me Down / As Long As You Love Me,Gardiner Sisters,0.678,0.346,3,-8.571,1,0.0345,0.848,0.0,0.128,0.461,135.989,audio_features,7B0hVrD5iwkiQhHSjUjSrz,spotify:track:7B0hVrD5iwkiQhHSjUjSrz,https://api.spotify.com/v1/tracks/7B0hVrD5iwkiQhHSjUjSrz,https://api.spotify.com/v1/audio-analysis/7B0hVrD5iwkiQhHSjUjSrz,206325,4,2
Let It Go,Colin & Caroline,0.46,0.319,1,-8.621,1,0.0356,0.861,0.0,0.118,0.329,145.765,audio_features,6r8OnTtDrhKBIIYgzxrnZ1,spotify:track:6r8OnTtDrhKBIIYgzxrnZ1,https://api.spotify.com/v1/tracks/6r8OnTtDrhKBIIYgzxrnZ1,https://api.spotify.com/v1/audio-analysis/6r8OnTtDrhKBIIYgzxrnZ1,194130,4,2
Bad Blood - Acoustic Cover,Megan Davies,0.66,0.209,5,-10.644,1,0.0297,0.766,0.0,0.115,0.297,106.916,audio_features,4kheTCeqJzUEg5shPQEDXK,spotify:track:4kheTCeqJzUEg5shPQEDXK,https://api.spotify.com/v1/tracks/4kheTCeqJzUEg5shPQEDXK,https://api.spotify.com/v1/audio-analysis/4kheTCeqJzUEg5shPQEDXK,289923,4,2
Cool Kids/Riptide (Originally Performed by Echosmith and Vance Joy),Less Is More,0.629,0.21,7,-15.143,1,0.0356,0.849,0.00135,0.174,0.399,145.081,audio_features,5jtbbkTh7x4UeMVAvF2KaI,spotify:track:5jtbbkTh7x4UeMVAvF2KaI,https://api.spotify.com/v1/tracks/5jtbbkTh7x4UeMVAvF2KaI,https://api.spotify.com/v1/audio-analysis/5jtbbkTh7x4UeMVAvF2KaI,133241,4,2
Crazy - Live Sessions,Madilyn Bailey,0.517,0.25,0,-8.381,0,0.0355,0.919,0.0,0.101,0.249,102.631,audio_features,15byLK9MadQ44VM9opaGms,spotify:track:15byLK9MadQ44VM9opaGms,https://api.spotify.com/v1/tracks/15byLK9MadQ44VM9opaGms,https://api.spotify.com/v1/audio-analysis/15byLK9MadQ44VM9opaGms,176068,4,2
Sorry,Colin & Caroline,0.618,0.255,7,-12.5,1,0.0396,0.715,0.0,0.0958,0.547,85.943,audio_features,21Cr9ZzBDHF7QxDS8kE5Lx,spotify:track:21Cr9ZzBDHF7QxDS8kE5Lx,https://api.spotify.com/v1/tracks/21Cr9ZzBDHF7QxDS8kE5Lx,https://api.spotify.com/v1/audio-analysis/21Cr9ZzBDHF7QxDS8kE5Lx,165698,4,2
"See You Again, Love Me Like You Do, Sugar - Acoustic Mashup",Megan Davies,0.393,0.207,10,-11.865,1,0.0392,0.877,0.0,0.104,0.262,163.99,audio_features,29Ns3avs48iQhNQgrHMEkm,spotify:track:29Ns3avs48iQhNQgrHMEkm,https://api.spotify.com/v1/tracks/29Ns3avs48iQhNQgrHMEkm,https://api.spotify.com/v1/audio-analysis/29Ns3avs48iQhNQgrHMEkm,231966,4,2
Linger,Freedom Fry,0.572,0.285,5,-12.367,1,0.0316,0.789,0.0,0.0944,0.168,88.012,audio_features,3rcVJVqhuuKbVppaLXrxD5,spotify:track:3rcVJVqhuuKbVppaLXrxD5,https://api.spotify.com/v1/tracks/3rcVJVqhuuKbVppaLXrxD5,https://api.spotify.com/v1/audio-analysis/3rcVJVqhuuKbVppaLXrxD5,201136,4,2
Walking on a Dream,Gardiner Sisters,0.652,0.326,8,-9.768,1,0.0316,0.902,0.0,0.107,0.37,123.829,audio_features,0M2ZVZhA4aGuL0OyystUdQ,spotify:track:0M2ZVZhA4aGuL0OyystUdQ,https://api.spotify.com/v1/tracks/0M2ZVZhA4aGuL0OyystUdQ,https://api.spotify.com/v1/audio-analysis/0M2ZVZhA4aGuL0OyystUdQ,178347,4,2
Let Me Love You - Recorded at Spotify Studios NYC,Fitz and The Tantrums,0.57,0.363,2,-6.606,1,0.0493,0.806,3.38e-06,0.102,0.359,97.444,audio_features,1Ue0oCRGIs4ARyg3ucMmRJ,spotify:track:1Ue0oCRGIs4ARyg3ucMmRJ,https://api.spotify.com/v1/tracks/1Ue0oCRGIs4ARyg3ucMmRJ,https://api.spotify.com/v1/audio-analysis/1Ue0oCRGIs4ARyg3ucMmRJ,221362,4,2
I Can't Make You Love Me,SOAK,0.528,0.0927,0,-8.419,1,0.0323,0.958,0.000436,0.106,0.23,110.13,audio_features,0hL7pMYm3WQhoywLYFdF3t,spotify:track:0hL7pMYm3WQhoywLYFdF3t,https://api.spotify.com/v1/tracks/0hL7pMYm3WQhoywLYFdF3t,https://api.spotify.com/v1/audio-analysis/0hL7pMYm3WQhoywLYFdF3t,291046,4,2
XO,Anna Elizabeth Laube,0.456,0.154,10,-13.953,1,0.0327,0.924,0.00116,0.108,0.351,79.211,audio_features,0oa6d6Nz5BmP7jquxEoyMm,spotify:track:0oa6d6Nz5BmP7jquxEoyMm,https://api.spotify.com/v1/tracks/0oa6d6Nz5BmP7jquxEoyMm,https://api.spotify.com/v1/audio-analysis/0oa6d6Nz5BmP7jquxEoyMm,235907,4,2
Better Together,Us The Duo,0.79,0.3,5,-10.597,1,0.0622,0.649,0.0,0.14,0.49,110.187,audio_features,6KzL8s8GdRbd5Mal8yLz6R,spotify:track:6KzL8s8GdRbd5Mal8yLz6R,https://api.spotify.com/v1/tracks/6KzL8s8GdRbd5Mal8yLz6R,https://api.spotify.com/v1/audio-analysis/6KzL8s8GdRbd5Mal8yLz6R,200706,4,2
Wrecking Ball,Joseph & Maia,0.428,0.0618,7,-12.933,1,0.0351,0.942,0.0,0.105,0.163,107.721,audio_features,5uU7wxiO0xHunapJ4wXG2W,spotify:track:5uU7wxiO0xHunapJ4wXG2W,https://api.spotify.com/v1/tracks/5uU7wxiO0xHunapJ4wXG2W,https://api.spotify.com/v1/audio-analysis/5uU7wxiO0xHunapJ4wXG2W,254336,4,2
Black Beatles - Acoustic,The Mayries,0.712,0.321,9,-7.735,1,0.034,0.854,0.0,0.121,0.209,118.045,audio_features,7tOwlsbz3lmbEjxmury4qZ,spotify:track:7tOwlsbz3lmbEjxmury4qZ,https://api.spotify.com/v1/tracks/7tOwlsbz3lmbEjxmury4qZ,https://api.spotify.com/v1/audio-analysis/7tOwlsbz3lmbEjxmury4qZ,211781,4,2
Boots Of Spanish Leather,The Lumineers,0.61,0.0256,11,-16.532,1,0.0426,0.91,1.51e-06,0.11,0.266,99.98,audio_features,0r7rLeNXTRTRsyDjYp9tIq,spotify:track:0r7rLeNXTRTRsyDjYp9tIq,https://api.spotify.com/v1/tracks/0r7rLeNXTRTRsyDjYp9tIq,https://api.spotify.com/v1/audio-analysis/0r7rLeNXTRTRsyDjYp9tIq,282173,4,2
Stay With Me - Live From Spotify Berlin,Angus & Julia Stone,0.614,0.106,0,-22.097,1,0.0413,0.838,0.0509,0.708,0.169,75.89,audio_features,6itWAD2WxmAVQgWuk85yXx,spotify:track:6itWAD2WxmAVQgWuk85yXx,https://api.spotify.com/v1/tracks/6itWAD2WxmAVQgWuk85yXx,https://api.spotify.com/v1/audio-analysis/6itWAD2WxmAVQgWuk85yXx,174373,4,2
Hello,Erato,0.587,0.189,0,-10.553,1,0.0355,0.95,3.29e-06,0.112,0.217,73.424,audio_features,5mCLi8QdP2d9EoSIEoO8jX,spotify:track:5mCLi8QdP2d9EoSIEoO8jX,https://api.spotify.com/v1/tracks/5mCLi8QdP2d9EoSIEoO8jX,https://api.spotify.com/v1/audio-analysis/5mCLi8QdP2d9EoSIEoO8jX,230225,4,2
Seven Nation Army,Zella Day,0.69,0.283,2,-7.309,1,0.0294,0.891,0.000386,0.111,0.35,104.348,audio_features,7fBRH08A6Fu47GMyFamyoO,spotify:track:7fBRH08A6Fu47GMyFamyoO,https://api.spotify.com/v1/tracks/7fBRH08A6Fu47GMyFamyoO,https://api.spotify.com/v1/audio-analysis/7fBRH08A6Fu47GMyFamyoO,172920,4,2
Apologize (Acoustic Version),Kacey Musgraves,0.494,0.418,0,-3.656,0,0.0301,0.752,7.69e-06,0.0938,0.256,132.464,audio_features,6QT53ohGZeLGoYktBPRePD,spotify:track:6QT53ohGZeLGoYktBPRePD,https://api.spotify.com/v1/tracks/6QT53ohGZeLGoYktBPRePD,https://api.spotify.com/v1/audio-analysis/6QT53ohGZeLGoYktBPRePD,151880,4,2
Love Yourself,Dashboard Confessional,0.59,0.311,6,-10.394,1,0.0325,0.875,0.0363,0.0959,0.538,81.951,audio_features,3ZuocMfgdJiiqRZKerYXBN,spotify:track:3ZuocMfgdJiiqRZKerYXBN,https://api.spotify.com/v1/tracks/3ZuocMfgdJiiqRZKerYXBN,https://api.spotify.com/v1/audio-analysis/3ZuocMfgdJiiqRZKerYXBN,312224,4,2
I'm on Fire - Acoustic,Corey Harper,0.515,0.266,2,-13.988,1,0.0314,0.879,4.22e-06,0.0988,0.296,92.847,audio_features,2eBC6ulVrVpXcZGcPSMamT,spotify:track:2eBC6ulVrVpXcZGcPSMamT,https://api.spotify.com/v1/tracks/2eBC6ulVrVpXcZGcPSMamT,https://api.spotify.com/v1/audio-analysis/2eBC6ulVrVpXcZGcPSMamT,106942,4,2
"Love Yourself, Out of the Woods, Roses - Acoustic Mashup",Megan Davies,0.589,0.183,11,-13.31,1,0.0583,0.708,0.0,0.393,0.36,90.556,audio_features,1rNuKbtlRfq7DBeLBSzrmz,spotify:track:1rNuKbtlRfq7DBeLBSzrmz,https://api.spotify.com/v1/tracks/1rNuKbtlRfq7DBeLBSzrmz,https://api.spotify.com/v1/audio-analysis/1rNuKbtlRfq7DBeLBSzrmz,237363,4,2
What's Going On - Recorded at Spotify Studios NYC,John Legend,0.535,0.243,2,-8.565,1,0.0357,0.983,1.98e-05,0.104,0.29,107.579,audio_features,2hdXm61Sl3ZUEmVdTSWRuU,spotify:track:2hdXm61Sl3ZUEmVdTSWRuU,https://api.spotify.com/v1/tracks/2hdXm61Sl3ZUEmVdTSWRuU,https://api.spotify.com/v1/audio-analysis/2hdXm61Sl3ZUEmVdTSWRuU,215147,4,2
American Oxygen,X Ambassadors,0.509,0.481,0,-6.778,1,0.0289,0.142,1.15e-06,0.102,0.295,79.086,audio_features,6r64PMqq9VxnT0Xr3439uH,spotify:track:6r64PMqq9VxnT0Xr3439uH,https://api.spotify.com/v1/tracks/6r64PMqq9VxnT0Xr3439uH,https://api.spotify.com/v1/audio-analysis/6r64PMqq9VxnT0Xr3439uH,305093,3,2
One Dance,Boyce Avenue,0.562,0.228,6,-11.074,1,0.0333,0.915,1.15e-06,0.18,0.599,97.542,audio_features,7vOfJJRgEM4aelrcFmiEQv,spotify:track:7vOfJJRgEM4aelrcFmiEQv,https://api.spotify.com/v1/tracks/7vOfJJRgEM4aelrcFmiEQv,https://api.spotify.com/v1/audio-analysis/7vOfJJRgEM4aelrcFmiEQv,158833,4,2
Sex On Fire,Alex Cornell,0.476,0.408,7,-11.216,1,0.0305,0.844,0.111,0.125,0.0568,90.055,audio_features,1ZXSLHLp5AJnCp12UXdYiO,spotify:track:1ZXSLHLp5AJnCp12UXdYiO,https://api.spotify.com/v1/tracks/1ZXSLHLp5AJnCp12UXdYiO,https://api.spotify.com/v1/audio-analysis/1ZXSLHLp5AJnCp12UXdYiO,185500,4,2
Bloom,Mysha Didi,0.338,0.279,7,-11.649,1,0.03,0.659,1.25e-06,0.144,0.39,167.408,audio_features,6ceHZRSLwsZoJsAoeP4zz1,spotify:track:6ceHZRSLwsZoJsAoeP4zz1,https://api.spotify.com/v1/tracks/6ceHZRSLwsZoJsAoeP4zz1,https://api.spotify.com/v1/audio-analysis/6ceHZRSLwsZoJsAoeP4zz1,183858,4,2
Impossible (Acoustic),Maddi Jane,0.573,0.278,5,-8.788,0,0.0383,0.681,0.0,0.152,0.356,81.805,audio_features,2Eo6VUEahnpMpWJFmB3gwP,spotify:track:2Eo6VUEahnpMpWJFmB3gwP,https://api.spotify.com/v1/tracks/2Eo6VUEahnpMpWJFmB3gwP,https://api.spotify.com/v1/audio-analysis/2Eo6VUEahnpMpWJFmB3gwP,226000,4,2
Mr. Brightside,Run River North,0.393,0.178,2,-12.016,1,0.0318,0.859,0.00453,0.117,0.178,123.141,audio_features,4hh1aGOyYlqVEeHWTghR6v,spotify:track:4hh1aGOyYlqVEeHWTghR6v,https://api.spotify.com/v1/tracks/4hh1aGOyYlqVEeHWTghR6v,https://api.spotify.com/v1/audio-analysis/4hh1aGOyYlqVEeHWTghR6v,272000,4,2
Here Comes the Sun,Imaginary Future,0.726,0.185,11,-12.096,0,0.0343,0.768,0.0,0.094,0.45,124.136,audio_features,4h9DsTf9n0cizUc0x3ljHP,spotify:track:4h9DsTf9n0cizUc0x3ljHP,https://api.spotify.com/v1/tracks/4h9DsTf9n0cizUc0x3ljHP,https://api.spotify.com/v1/audio-analysis/4h9DsTf9n0cizUc0x3ljHP,141654,4,2
Can't Get You out of My Head,The Sweeplings,0.464,0.347,11,-9.009,0,0.0286,0.645,8.33e-06,0.131,0.179,130.673,audio_features,290jcyCDiqqBVNr1laLyU0,spotify:track:290jcyCDiqqBVNr1laLyU0,https://api.spotify.com/v1/tracks/290jcyCDiqqBVNr1laLyU0,https://api.spotify.com/v1/audio-analysis/290jcyCDiqqBVNr1laLyU0,156507,5,2
Stitches,Jaclyn Davies,0.636,0.233,0,-9.381,1,0.0318,0.913,1.4e-06,0.101,0.16,129.759,audio_features,3Jy394MtpM2xciRBTzxBlg,spotify:track:3Jy394MtpM2xciRBTzxBlg,https://api.spotify.com/v1/tracks/3Jy394MtpM2xciRBTzxBlg,https://api.spotify.com/v1/audio-analysis/3Jy394MtpM2xciRBTzxBlg,246000,4,2
Thinking out Loud,Jasmine Thompson,0.756,0.285,1,-9.112,1,0.039,0.72,0.0,0.117,0.514,79.023,audio_features,4kKOvNj0AsVNc10cfPcEQh,spotify:track:4kKOvNj0AsVNc10cfPcEQh,https://api.spotify.com/v1/tracks/4kKOvNj0AsVNc10cfPcEQh,https://api.spotify.com/v1/audio-analysis/4kKOvNj0AsVNc10cfPcEQh,225977,4,2
Fast Car (feat. Kina Grannis),Boyce Avenue,0.487,0.25,10,-9.846,1,0.0289,0.807,0.0,0.0797,0.496,102.614,audio_features,6ZimCGmTrqKyUnidBoLG13,spotify:track:6ZimCGmTrqKyUnidBoLG13,https://api.spotify.com/v1/tracks/6ZimCGmTrqKyUnidBoLG13,https://api.spotify.com/v1/audio-analysis/6ZimCGmTrqKyUnidBoLG13,304293,4,2
Teenage Dirtbag,Walk Off the Earth,0.734,0.354,4,-6.323,1,0.0285,0.797,0.0,0.278,0.468,100.071,audio_features,6nWh37Xjbph0Zr0dTJGZ2p,spotify:track:6nWh37Xjbph0Zr0dTJGZ2p,https://api.spotify.com/v1/tracks/6nWh37Xjbph0Zr0dTJGZ2p,https://api.spotify.com/v1/audio-analysis/6nWh37Xjbph0Zr0dTJGZ2p,199200,4,2
Skinny Love,Malin Kojola,0.561,0.174,11,-13.515,1,0.0363,0.878,1.67e-06,0.0996,0.109,122.128,audio_features,6DLVPBlHvHvicxJHzcsev8,spotify:track:6DLVPBlHvHvicxJHzcsev8,https://api.spotify.com/v1/tracks/6DLVPBlHvHvicxJHzcsev8,https://api.spotify.com/v1/audio-analysis/6DLVPBlHvHvicxJHzcsev8,258826,4,2
Can't Stop the Feeling / This Is What You Came For,Anthem Lights,0.611,0.496,0,-5.639,1,0.0327,0.56,0.0,0.0884,0.463,113.94,audio_features,5xcsnZOeoLJkgFz3uVNc7h,spotify:track:5xcsnZOeoLJkgFz3uVNc7h,https://api.spotify.com/v1/tracks/5xcsnZOeoLJkgFz3uVNc7h,https://api.spotify.com/v1/audio-analysis/5xcsnZOeoLJkgFz3uVNc7h,148175,4,2
7 Years,Nicole Cross,0.724,0.39,10,-7.073,1,0.0365,0.859,0.0,0.0975,0.36,119.838,audio_features,2KKsKMLBt0b6ophWUp91ba,spotify:track:2KKsKMLBt0b6ophWUp91ba,https://api.spotify.com/v1/tracks/2KKsKMLBt0b6ophWUp91ba,https://api.spotify.com/v1/audio-analysis/2KKsKMLBt0b6ophWUp91ba,188046,4,2
Summertime Sadness (Acoustic Cover) feat. Keelan Donovan,Megan Davies,0.62,0.403,1,-6.998,0,0.0393,0.636,0.0,0.128,0.528,135.84,audio_features,6TqDrmjUDqQo4JiF1apQnL,spotify:track:6TqDrmjUDqQo4JiF1apQnL,https://api.spotify.com/v1/tracks/6TqDrmjUDqQo4JiF1apQnL,https://api.spotify.com/v1/audio-analysis/6TqDrmjUDqQo4JiF1apQnL,231014,4,2
Photograph (feat. Bea Miller),Boyce Avenue,0.717,0.32,3,-8.393,1,0.0283,0.828,0.0,0.107,0.322,107.946,audio_features,6Pbh08Uo0o51ha2JOW8KtE,spotify:track:6Pbh08Uo0o51ha2JOW8KtE,https://api.spotify.com/v1/tracks/6Pbh08Uo0o51ha2JOW8KtE,https://api.spotify.com/v1/audio-analysis/6Pbh08Uo0o51ha2JOW8KtE,260187,4,2
Fix You,Canyon City,0.533,0.152,2,-14.996,1,0.0302,0.79,2.46e-05,0.148,0.132,143.972,audio_features,3ZTCvMqkW3Hqxap4dqTTpR,spotify:track:3ZTCvMqkW3Hqxap4dqTTpR,https://api.spotify.com/v1/tracks/3ZTCvMqkW3Hqxap4dqTTpR,https://api.spotify.com/v1/audio-analysis/3ZTCvMqkW3Hqxap4dqTTpR,261667,4,2
Kill 'Em With Kindness / Wherever I Go (Acoustic Mashup) [feat. Taylor Leigh],Landon Austin,0.627,0.513,9,-6.24,0,0.0273,0.611,0.0,0.0973,0.313,111.111,audio_features,49K6m1C3QU8HfjfoASWAz2,spotify:track:49K6m1C3QU8HfjfoASWAz2,https://api.spotify.com/v1/tracks/49K6m1C3QU8HfjfoASWAz2,https://api.spotify.com/v1/audio-analysis/49K6m1C3QU8HfjfoASWAz2,192432,4,2
Set Fire To The Rain,Noah Guthrie,0.566,0.227,1,-11.588,1,0.0502,0.703,0.0,0.11,0.507,117.979,audio_features,5foLNCCWHMFXIzgtuOVEis,spotify:track:5foLNCCWHMFXIzgtuOVEis,https://api.spotify.com/v1/tracks/5foLNCCWHMFXIzgtuOVEis,https://api.spotify.com/v1/audio-analysis/5foLNCCWHMFXIzgtuOVEis,233378,4,2
Want to Want Me - Acoustic Cover,Megan Davies,0.66,0.312,9,-9.807,1,0.0276,0.761,2.31e-05,0.122,0.441,92.446,audio_features,5DK6YlsH7zI54P6bi2NYvS,spotify:track:5DK6YlsH7zI54P6bi2NYvS,https://api.spotify.com/v1/tracks/5DK6YlsH7zI54P6bi2NYvS,https://api.spotify.com/v1/audio-analysis/5DK6YlsH7zI54P6bi2NYvS,247297,4,2
Electric Love - Live Sessions: Vol 1,Madilyn Bailey,0.436,0.273,7,-7.327,0,0.0331,0.839,0.0,0.0789,0.387,132.296,audio_features,7nYu2IuiZc4BrECe1Ecrlj,spotify:track:7nYu2IuiZc4BrECe1Ecrlj,https://api.spotify.com/v1/tracks/7nYu2IuiZc4BrECe1Ecrlj,https://api.spotify.com/v1/audio-analysis/7nYu2IuiZc4BrECe1Ecrlj,188000,4,2
"Wicked Game - Live At Killkenny Arts Festival, Ireland/2011",James Vincent McMorrow,0.545,0.181,11,-14.698,1,0.0362,0.872,0.0035,0.689,0.16,113.221,audio_features,5Lbi5aI8aLOGjO7A8vhbUv,spotify:track:5Lbi5aI8aLOGjO7A8vhbUv,https://api.spotify.com/v1/tracks/5Lbi5aI8aLOGjO7A8vhbUv,https://api.spotify.com/v1/audio-analysis/5Lbi5aI8aLOGjO7A8vhbUv,271800,4,2
